code;id;state;region;province;location;station;dataset;filename;frequency;longitude;latitude;elevation
ASN00010163;;;;;;JAROMA;ghcnd;ASN00010163;01d;117.1433;-31.7711;265.0
ASN00010164;;;;;;BUCKLANDS;ghcnd;ASN00010164;01d;116.6167;-31.5667;-999.9
ASN00010165;;;;;;GREEN HILLS;ghcnd;ASN00010165;01d;116.9839;-31.9408;244.0
ASN00010166;;;;;;SOUTHBOURNE;ghcnd;ASN00010166;01d;116.4906;-31.7389;280.0
ASN00010167;;;;;;AYLESBURY;ghcnd;ASN00010167;01d;117.4000;-30.3000;-999.9
ASN00010168;;;;;;BALLYMENA;ghcnd;ASN00010168;01d;117.2000;-31.7000;-999.9
ASN00010169;;;;;;BENCUBBIN NORTH;ghcnd;ASN00010169;01d;117.9000;-30.7000;-999.9
ASN00010170;;;;;;BENJABERRING;ghcnd;ASN00010170;01d;117.2833;-31.1500;-999.9
ASN00010171;;;;;;BRUCE ROCK SOUTH;ghcnd;ASN00010171;01d;118.2000;-31.9000;-999.9
ASN00010172;;;;;;BUDGEREE;ghcnd;ASN00010172;01d;118.5000;-31.2000;-999.9
ASN00010173;;;;;;BUNGULLUPING;ghcnd;ASN00010173;01d;118.2500;-31.9000;-999.9
ASN00010174;;;;;;BURRACOPPIN SCHOOL;ghcnd;ASN00010174;01d;118.5000;-31.4000;-999.9
ASN00010175;;;;;;BYANDA;ghcnd;ASN00010175;01d;118.0000;-31.5000;-999.9
ASN00010176;;;;;;CAMALLIE;ghcnd;ASN00010176;01d;117.8000;-31.0167;-999.9
ASN00010177;;;;;;CHINKYMIA;ghcnd;ASN00010177;01d;117.4000;-30.5000;-999.9
ASN00010178;;;;;;CLAFFERTY SOAK;ghcnd;ASN00010178;01d;117.7000;-30.4000;-999.9
ASN00010179;;;;;;CLOVELLY;ghcnd;ASN00010179;01d;117.7500;-31.1000;-999.9
ASN00010180;;;;;;COBHAM;ghcnd;ASN00010180;01d;116.7000;-31.8000;-999.9
ASN00010181;;;;;;COLLGAR;ghcnd;ASN00010181;01d;118.3833;-31.6083;-999.9
ASN00010182;;;;;;YELBENI SOUTH;ghcnd;ASN00010182;01d;117.7000;-31.2833;-999.9
ASN00010183;;;;;;DALGOWRING NORTH;ghcnd;ASN00010183;01d;118.0000;-30.3000;-999.9
ASN00010184;;;;;;DRESDEN;ghcnd;ASN00010184;01d;118.0000;-30.7833;-999.9
ASN00010185;;;;;;ENGOBLEEN;ghcnd;ASN00010185;01d;118.2000;-30.8000;-999.9
ASN00010186;;;;;;EUMALGA;ghcnd;ASN00010186;01d;116.4000;-31.5500;-999.9
ASN00010187;;;;;;GLEN ERIN;ghcnd;ASN00010187;01d;118.2500;-31.9000;-999.9
ASN00010188;;;;;;GOOMEARIN EAST;ghcnd;ASN00010188;01d;118.5000;-31.2000;-999.9
ASN00010189;;;;;;GREENS FARM;ghcnd;ASN00010189;01d;117.5000;-31.1000;-999.9
ASN00010190;;;;;;ECCLESTON;ghcnd;ASN00010190;01d;117.8000;-31.4000;-999.9
ASN00010191;;;;;;JIBBERDING;ghcnd;ASN00010191;01d;116.8500;-30.0000;-999.9
ASN00010192;;;;;;JOURERDINE;ghcnd;ASN00010192;01d;118.2828;-30.5539;435.0
ASN00010193;;;;;;KAILOA;ghcnd;ASN00010193;01d;117.2717;-31.4019;-999.9
ASN00010194;;;;;;KANIMBLA;ghcnd;ASN00010194;01d;117.0000;-31.8000;-999.9
ASN00010195;;;;;;KARARA;ghcnd;ASN00010195;01d;116.7122;-29.2392;320.0
ASN00010196;;;;;;KOOMBERKINE;ghcnd;ASN00010196;01d;117.0167;-31.1000;-999.9
ASN00010197;;;;;;KARINIA;ghcnd;ASN00010197;01d;117.9500;-31.1000;-999.9
ASN00010198;;;;;;QUAILING;ghcnd;ASN00010198;01d;117.8000;-31.8000;-999.9
ASN00010199;;;;;;KWOLYIN;ghcnd;ASN00010199;01d;117.7000;-31.9000;-999.9
ASN00010200;;;;;;SUNNYSIDE;ghcnd;ASN00010200;01d;118.2500;-31.1000;-999.9
ASN00010201;;;;;;LAKE GRADY;ghcnd;ASN00010201;01d;117.4000;-30.4000;-999.9
ASN00010202;;;;;;KOONDA;ghcnd;ASN00010202;01d;117.2500;-30.7000;-999.9
ASN00010203;;;;;;SPRINGDALE;ghcnd;ASN00010203;01d;117.8000;-31.3000;-999.9
ASN00010204;;;;;;LONGWOOD FARM;ghcnd;ASN00010204;01d;118.3000;-31.1000;-999.9
ASN00010205;;;;;;LOTHIAN;ghcnd;ASN00010205;01d;117.7000;-31.9000;-999.9
ASN00010206;;;;;;LOVELL HILL;ghcnd;ASN00010206;01d;117.9833;-31.9000;-999.9
ASN00010207;;;;;;MAITLAND;ghcnd;ASN00010207;01d;118.4000;-31.2000;-999.9
ASN00010208;;;;;;MADINGA;ghcnd;ASN00010208;01d;117.8000;-30.8000;-999.9
ASN00010209;;;;;;MINDABOOKA;ghcnd;ASN00010209;01d;118.0167;-31.5000;-999.9
ASN00010210;;;;;;MINDETHANA;ghcnd;ASN00010210;01d;118.4000;-31.1000;-999.9
ASN00010211;;;;;;MININGBROOK;ghcnd;ASN00010211;01d;116.7000;-31.0000;-999.9
ASN00010212;;;;;;MINNIBERRIE;ghcnd;ASN00010212;01d;117.9000;-31.2500;-999.9
ASN00010213;;;;;;MOMBERKINE;ghcnd;ASN00010213;01d;116.7000;-31.4000;-999.9
ASN00010214;;;;;;MYOLA;ghcnd;ASN00010214;01d;117.7500;-31.5000;-999.9
ASN00010215;;;;;;MOWBRAY;ghcnd;ASN00010215;01d;117.8000;-31.6000;-999.9
ASN00010216;;;;;;MUNGAN;ghcnd;ASN00010216;01d;117.7500;-30.7500;-999.9
ASN00010217;;;;;;NEWLANDS;ghcnd;ASN00010217;01d;117.5000;-31.0333;-999.9
ASN00010218;;;;;;WALLAMBIN SOUTH;ghcnd;ASN00010218;01d;117.4167;-31.0333;-999.9
ASN00010219;;;;;;NITTYMARRA HILLS;ghcnd;ASN00010219;01d;116.6000;-31.0000;-999.9
ASN00010220;;;;;;QUELAGTTING;ghcnd;ASN00010220;01d;117.1000;-31.4000;-999.9
ASN00010221;;;;;;RPF 69 MILE;ghcnd;ASN00010221;01d;118.5000;-30.4000;-999.9
ASN00010222;;;;;;RIBBLETON;ghcnd;ASN00010222;01d;117.9000;-30.7500;-999.9
ASN00010223;;;;;;RONALDSTON;ghcnd;ASN00010223;01d;118.3000;-30.7500;-999.9
ASN00010224;;;;;;SOUTHERN BROOK;ghcnd;ASN00010224;01d;116.8000;-31.6000;-999.9
ASN00010226;;;;;;TAMMATON;ghcnd;ASN00010226;01d;116.9000;-31.2000;-999.9
ASN00010227;;;;;;TOONGA;ghcnd;ASN00010227;01d;117.5000;-31.4000;-999.9
ASN00010228;;;;;;UCARTY;ghcnd;ASN00010228;01d;117.1000;-31.3500;-999.9
ASN00010229;;;;;;WADDOURING;ghcnd;ASN00010229;01d;117.9000;-30.9000;-999.9
ASN00010230;;;;;;WAEEL;ghcnd;ASN00010230;01d;117.1000;-31.6500;-999.9
ASN00010231;;;;;;WALGORMOURING;ghcnd;ASN00010231;01d;116.9000;-31.2000;-999.9
ASN00010232;;;;;;WEERONA;ghcnd;ASN00010232;01d;118.3500;-30.5000;-999.9
ASN00010233;;;;;;WELBUNGIN NORTH;ghcnd;ASN00010233;01d;118.0000;-30.5500;-999.9
ASN00010234;;;;;;WHITEHAVEN;ghcnd;ASN00010234;01d;117.4000;-31.9000;-999.9
ASN00010235;;;;;;WILGOYNE;ghcnd;ASN00010235;01d;118.4500;-30.8000;-999.9
ASN00010236;;;;;;WYENING;ghcnd;ASN00010236;01d;116.5000;-31.1500;-999.9
ASN00010237;;;;;;KORRELOCKING SOUTH;ghcnd;ASN00010237;01d;117.4833;-31.3000;-999.9
ASN00010239;;;;;;YARRIGIN;ghcnd;ASN00010239;01d;117.9500;-31.0000;-999.9
ASN00010240;;;;;;YENELIN;ghcnd;ASN00010240;01d;117.2000;-31.8000;-999.9
ASN00010241;;;;;;YOOLELLA;ghcnd;ASN00010241;01d;117.2500;-31.8500;-999.9
ASN00010242;;;;;;YOTING;ghcnd;ASN00010242;01d;117.6000;-31.9000;-999.9
ASN00010243;;;;;;FAIRFIELDS;ghcnd;ASN00010243;01d;117.5894;-31.4972;280.0
ASN00010244;;;;;;BAKERS HILL CSIRO;ghcnd;ASN00010244;01d;116.4781;-31.7603;330.0
ASN00010246;;;;;;COORINGA;ghcnd;ASN00010246;01d;116.4697;-31.6000;-999.9
ASN00010247;;;;;;BLUE VALLEY;ghcnd;ASN00010247;01d;116.5333;-31.7167;231.0
ASN00010248;;;;;;MERREDIN PUMP STATION NO.4;ghcnd;ASN00010248;01d;118.2456;-31.4931;303.0
ASN00010250;;;;;;REDWING;ghcnd;ASN00010250;01d;116.9242;-31.1350;305.0
ASN00010251;;;;;;DANBERRIN;ghcnd;ASN00010251;01d;118.0592;-31.2867;310.0
ASN00010255;;;;;;KANBANAH;ghcnd;ASN00010255;01d;117.1533;-31.3333;335.0
ASN00010256;;;;;;MANMANNING;ghcnd;ASN00010256;01d;117.1000;-30.8333;-999.9
ASN00010257;;;;;;SPRING VALLEY;ghcnd;ASN00010257;01d;117.7681;-31.5094;340.0
ASN00010258;;;;;;ABERVON;ghcnd;ASN00010258;01d;117.9833;-30.7833;305.0
ASN00010259;;;;;;BIRAHLEE;ghcnd;ASN00010259;01d;116.3700;-31.3236;310.0
ASN00010260;;;;;;BIMBIJY;ghcnd;ASN00010260;01d;118.0342;-29.6983;340.0
ASN00010262;;;;;;CLACKLINE;ghcnd;ASN00010262;01d;116.5161;-31.7183;310.0
ASN00010263;;;;;;CARILEE;ghcnd;ASN00010263;01d;118.0000;-31.7833;-999.9
ASN00010264;;;;;;KENANDRA;ghcnd;ASN00010264;01d;117.8214;-30.1547;390.0
ASN00010265;;;;;;MILL HILL;ghcnd;ASN00010265;01d;117.8333;-30.6167;-999.9
ASN00010269;;;;;;BERRING;ghcnd;ASN00010269;01d;116.9231;-31.2708;304.0
ASN00010270;;;;;;MOUNT GIBSON;ghcnd;ASN00010270;01d;117.1500;-29.5833;360.0
ASN00010271;;;;;;PEMBROKE;ghcnd;ASN00010271;01d;117.3667;-31.1000;-999.9
ASN00010272;;;;;;RPF 7 MILE;ghcnd;ASN00010272;01d;117.2667;-31.5500;-999.9
ASN00010273;;;;;;RPF 141;ghcnd;ASN00010273;01d;116.6667;-29.7333;-999.9
ASN00010274;;;;;;TALGOMINE DOWNS;ghcnd;ASN00010274;01d;118.3500;-31.2167;-999.9
ASN00010275;;;;;;UBERIN;ghcnd;ASN00010275;01d;117.0000;-31.0000;-999.9
ASN00010276;;;;;;KORBEL;ghcnd;ASN00010276;01d;118.1167;-31.6000;-999.9
ASN00010277;;;;;;YALKYN;ghcnd;ASN00010277;01d;117.9167;-31.6000;-999.9
ASN00010278;;;;;;WHITE WELLS;ghcnd;ASN00010278;01d;116.9500;-29.5000;-999.9
ASN00010280;;;;;;WYDON;ghcnd;ASN00010280;01d;118.1333;-31.3667;-999.9
ASN00010281;;;;;;CRAIGLANDS;ghcnd;ASN00010281;01d;116.3000;-31.7667;-999.9
ASN00010282;;;;;;STRATHMORE;ghcnd;ASN00010282;01d;117.2000;-31.1000;-999.9
ASN00010283;;;;;;SHACKLETON POST OFFICE;ghcnd;ASN00010283;01d;117.8350;-31.9339;240.0
ASN00010284;;;;;;TOONJA;ghcnd;ASN00010284;01d;117.5000;-31.2333;-999.9
ASN00010285;;;;;;CROMLECH FARM;ghcnd;ASN00010285;01d;117.9822;-30.9000;340.0
ASN00010286;;;;;;CUNDERDIN AIRFIELD;ghcnd;ASN00010286;01d;117.2217;-31.6219;216.7
ASN00010287;;;;;;SHAW;ghcnd;ASN00010287;01d;117.5631;-31.5261;310.0
ASN00010288;;;;;;COOLBEENIE FARM;ghcnd;ASN00010288;01d;116.3950;-31.7839;280.0
ASN00010289;;;;;;GLENAVON;ghcnd;ASN00010289;01d;117.4317;-31.7364;300.0
ASN00010290;;;;;;DYARD;ghcnd;ASN00010290;01d;117.5367;-30.4025;300.0
ASN00010291;;;;;;HOLMFIELD;ghcnd;ASN00010291;01d;117.6044;-30.6756;370.0
ASN00010292;;;;;;JENNACUBBINE;ghcnd;ASN00010292;01d;116.7175;-31.4106;190.0
ASN00010293;;;;;;KOOLYARLEE;ghcnd;ASN00010293;01d;118.6000;-31.8000;-999.9
ASN00010294;;;;;;COODERNUPPIN;ghcnd;ASN00010294;01d;117.5097;-31.5736;244.0
ASN00010295;;;;;;BALKULING NORTH;ghcnd;ASN00010295;01d;117.2336;-31.9067;295.0
ASN00010296;;;;;;CHINGAH;ghcnd;ASN00010296;01d;118.3833;-31.6833;-999.9
ASN00010297;;;;;;CAMPION;ghcnd;ASN00010297;01d;118.5000;-31.0333;-999.9
ASN00010298;;;;;;KOONADGIN;ghcnd;ASN00010298;01d;118.5819;-31.5594;350.0
ASN00010299;;;;;;WANDI FARM;ghcnd;ASN00010299;01d;118.5000;-30.9000;-999.9
ASN00010300;;;;;;CAMPION WEIRA;ghcnd;ASN00010300;01d;118.4381;-31.0222;330.0
ASN00010301;;;;;;BINDOON ARMY;ghcnd;ASN00010301;01d;116.2714;-31.2458;335.0
ASN00010302;;;;;;GIDGIE SPRINGS;ghcnd;ASN00010302;01d;116.2731;-31.6681;240.0
ASN00010303;;;;;;JULIMAR FARMS;ghcnd;ASN00010303;01d;116.3081;-31.5069;280.0
ASN00010304;;;;;;NUNILE;ghcnd;ASN00010304;01d;116.5383;-31.4850;280.0
ASN00010305;;;;;;DE-ERANNING;ghcnd;ASN00010305;01d;118.4219;-30.7261;350.0
ASN00010306;;;;;;TASCOSA;ghcnd;ASN00010306;01d;117.2275;-30.6042;370.0
ASN00010307;;;;;;QUADNEY;ghcnd;ASN00010307;01d;116.6278;-31.7936;310.0
ASN00010308;;;;;;TOODYAY EAST;ghcnd;ASN00010308;01d;116.4867;-31.5500;150.0
ASN00010310;;;;;;WERRIBEE;ghcnd;ASN00010310;01d;116.3464;-31.7647;295.0
ASN00010311;;;;;;YORK;ghcnd;ASN00010311;01d;116.7650;-31.8997;179.0
ASN00010500;;;;;;ALDERSYDE 2;ghcnd;ASN00010500;01d;117.3167;-32.4333;-999.9
ASN00010501;;;;;;ALDERSYDE POST OFFICE;ghcnd;ASN00010501;01d;117.2833;-32.3667;-999.9
ASN00010502;;;;;;AMELUP;ghcnd;ASN00010502;01d;118.2214;-34.2553;210.0
ASN00010503;;;;;;ARDATH;ghcnd;ASN00010503;01d;118.0947;-32.0311;280.0
ASN00010504;;;;;;OAK PARK;ghcnd;ASN00010504;01d;117.5181;-34.0811;320.0
ASN00010505;;;;;;ARTHUR RIVER;ghcnd;ASN00010505;01d;117.0350;-33.3392;300.0
ASN00010506;;;;;;BENALLA;ghcnd;ASN00010506;01d;117.3961;-34.1464;280.0
ASN00010507;;;;;;BABAKIN;ghcnd;ASN00010507;01d;118.0167;-32.1167;-999.9
ASN00010508;;;;;;BADGEBUP;ghcnd;ASN00010508;01d;117.9278;-33.6361;300.0
ASN00010509;;;;;;BALLY BALLY;ghcnd;ASN00010509;01d;117.0983;-32.1800;300.0
ASN00010510;;;;;;BAROOGA;ghcnd;ASN00010510;01d;116.7992;-33.1642;280.0
ASN00010511;;;;;;WICKEPIN SOUTH;ghcnd;ASN00010511;01d;117.5025;-32.8022;380.0
ASN00010512;;;;;;BEAUFORT;ghcnd;ASN00010512;01d;117.0483;-33.5233;350.0
ASN00010513;;;;;;BENDERING;ghcnd;ASN00010513;01d;118.2622;-32.3869;300.0
ASN00010514;;;;;;BENDERING POST OFFICE;ghcnd;ASN00010514;01d;118.3000;-32.3833;-999.9
ASN00010515;;;;;;BEVERLEY;ghcnd;ASN00010515;01d;116.9247;-32.1083;199.0
ASN00010516;;;;;;WANDERIN;ghcnd;ASN00010516;01d;117.9000;-32.2000;-999.9
ASN00010517;;;;;;BOONGADOO;ghcnd;ASN00010517;01d;118.0000;-33.5000;-999.9
ASN00010518;;;;;;BOORALEE;ghcnd;ASN00010518;01d;118.6058;-32.4006;300.0
ASN00010519;;;;;;BORDEN;ghcnd;ASN00010519;01d;118.2628;-34.0717;220.0
ASN00010520;;;;;;BOSCABEL;ghcnd;ASN00010520;01d;117.0539;-33.6614;260.0
ASN00010521;;;;;;BRAESIDE 2;ghcnd;ASN00010521;01d;116.8000;-32.6667;-999.9
ASN00010523;;;;;;GNOWANALLUP;ghcnd;ASN00010523;01d;118.2333;-33.5833;335.0
ASN00010524;;;;;;BROOKTON;ghcnd;ASN00010524;01d;117.0072;-32.3725;250.0
ASN00010525;;;;;;BROOMEHILL;ghcnd;ASN00010525;01d;117.6386;-33.8461;328.0
ASN00010526;;;;;;BROOMEHILL EAST;ghcnd;ASN00010526;01d;117.8594;-33.8269;300.0
ASN00010527;;;;;;BULYEE;ghcnd;ASN00010527;01d;117.5128;-32.3756;250.0
ASN00010528;;;;;;BUNKIN;ghcnd;ASN00010528;01d;117.6614;-33.2472;310.0
ASN00010529;;;;;;WOODLANDS;ghcnd;ASN00010529;01d;117.3742;-33.7494;300.0
ASN00010530;;;;;;CHAMINGUP;ghcnd;ASN00010530;01d;117.0994;-33.9144;320.0
ASN00010531;;;;;;CHERRY TREE;ghcnd;ASN00010531;01d;117.2411;-33.7069;295.0
ASN00010532;;;;;;CHIRELILLUP;ghcnd;ASN00010532;01d;118.0675;-33.9653;250.0
ASN00010533;;;;;;COCANARUP;ghcnd;ASN00010533;01d;119.8853;-33.6369;250.0
ASN00010534;;;;;;COLORADO;ghcnd;ASN00010534;01d;117.5647;-32.4825;270.0
ASN00010536;;;;;;CORRIGIN;ghcnd;ASN00010536;01d;117.8733;-32.3292;295.0
ASN00010537;;;;;;CRANBROOK;ghcnd;ASN00010537;01d;117.5533;-34.2961;255.0
ASN00010538;;;;;;CUBALLING;ghcnd;ASN00010538;01d;117.1800;-32.8183;342.0
ASN00010539;;;;;;MILYUNUP;ghcnd;ASN00010539;01d;117.6428;-34.1792;250.0
ASN00010540;;;;;;KENILWORTH TU;ghcnd;ASN00010540;01d;116.8000;-32.4667;-999.9
ASN00010541;;;;;;NYERILUP;ghcnd;ASN00010541;01d;118.8158;-33.8594;280.0
ASN00010542;;;;;;DARKAN;ghcnd;ASN00010542;01d;116.7425;-33.3347;280.0
ASN00010543;;;;;;DARTNALL;ghcnd;ASN00010543;01d;117.7428;-34.0414;300.0
ASN00010544;;;;;;DELLYANINE;ghcnd;ASN00010544;01d;117.0944;-33.3956;300.0
ASN00010545;;;;;;DUDININ;ghcnd;ASN00010545;01d;117.9042;-32.8714;350.0
ASN00010546;;;;;;DUMBLEYUNG;ghcnd;ASN00010546;01d;117.7400;-33.3142;270.0
ASN00010547;;;;;;DURANILLIN;ghcnd;ASN00010547;01d;116.8028;-33.5167;230.0
ASN00010548;;;;;;DURRUNOOK;ghcnd;ASN00010548;01d;118.2000;-33.5000;323.0
ASN00010549;;;;;;DYLIABING;ghcnd;ASN00010549;01d;117.9167;-33.5333;-999.9
ASN00010550;;;;;;EDENHOLME;ghcnd;ASN00010550;01d;118.4861;-33.2658;285.0
ASN00010551;;;;;;CHINOCUP;ghcnd;ASN00010551;01d;118.3000;-33.5833;330.0
ASN00010552;;;;;;EMU HILL;ghcnd;ASN00010552;01d;118.3667;-32.1000;-999.9
ASN00010553;;;;;;GINGARING;ghcnd;ASN00010553;01d;117.4000;-32.4333;-999.9
ASN00010554;;;;;;GLEN LOSSIE;ghcnd;ASN00010554;01d;117.1667;-33.8167;330.0
ASN00010555;;;;;;RPF 57 MILE;ghcnd;ASN00010555;01d;117.8000;-32.3167;-999.9
ASN00010556;;;;;;COONDEE;ghcnd;ASN00010556;01d;116.8167;-32.4797;262.0
ASN00010557;;;;;;GNARMING;ghcnd;ASN00010557;01d;118.3000;-32.6000;-999.9
ASN00010558;;;;;;GNOWANGERUP;ghcnd;ASN00010558;01d;118.0075;-33.9372;260.0
ASN00010559;;;;;;GORGE ROCK;ghcnd;ASN00010559;01d;118.0000;-32.5000;-999.9
ASN00010560;;;;;;GRAHAM ROCK;ghcnd;ASN00010560;01d;119.1122;-32.5403;320.0
ASN00010561;;;;;;RUSHY POOL;ghcnd;ASN00010561;01d;117.3878;-33.0272;315.0
ASN00010562;;;;;;GUNNERSIDE;ghcnd;ASN00010562;01d;118.2528;-33.1639;320.0
ASN00010563;;;;;;HIGHBURY;ghcnd;ASN00010563;01d;117.2342;-33.0589;320.0
ASN00010564;;;;;;HILLCROFT;ghcnd;ASN00010564;01d;116.8553;-32.3472;265.0
ASN00010565;;;;;;HOLT ROCK;ghcnd;ASN00010565;01d;119.4144;-32.6744;320.0
ASN00010566;;;;;;HORSESHOE;ghcnd;ASN00010566;01d;117.2111;-33.5714;270.0
ASN00010567;;;;;;HUCKNELL;ghcnd;ASN00010567;01d;118.3000;-32.2000;-999.9
ASN00010568;;;;;;HYDEN;ghcnd;ASN00010568;01d;118.8983;-32.4419;299.0
ASN00010569;;;;;;HYDEN ROCK SOUTH;ghcnd;ASN00010569;01d;118.9000;-32.5000;-999.9
ASN00010570;;;;;;JACOBS WELL;ghcnd;ASN00010570;01d;117.2000;-32.0000;-999.9
ASN00010571;;;;;;JALNA;ghcnd;ASN00010571;01d;116.8258;-32.3789;235.0
ASN00010572;;;;;;JAM VALE;ghcnd;ASN00010572;01d;118.5064;-34.2675;190.0
ASN00010573;;;;;;JINGALUP;ghcnd;ASN00010573;01d;117.0333;-33.9000;-999.9
ASN00010574;;;;;;JITARNING;ghcnd;ASN00010574;01d;118.0000;-32.7833;-999.9
ASN00010575;;;;;;DUNA;ghcnd;ASN00010575;01d;118.0333;-32.5000;-999.9
ASN00010576;;;;;;KARLGARIN;ghcnd;ASN00010576;01d;118.7106;-32.4994;300.0
ASN00010577;;;;;;KARLGARIN HILL;ghcnd;ASN00010577;01d;118.5842;-32.4828;280.0
ASN00010578;;;;;;KARLGARIN SOUTH;ghcnd;ASN00010578;01d;118.6000;-32.6000;-999.9
ASN00010579;;;;;;KATANNING COMPARISON;ghcnd;ASN00010579;01d;117.5553;-33.6886;310.0
ASN00010580;;;;;;KAYBALLUP;ghcnd;ASN00010580;01d;119.9436;-33.7822;200.0
ASN00010581;;;;;;KING ROCKS;ghcnd;ASN00010581;01d;119.1358;-32.2894;330.0
ASN00010582;;;;;;KOJONUP;ghcnd;ASN00010582;01d;117.1590;-33.8300;305.0
ASN00010583;;;;;;KONDININ;ghcnd;ASN00010583;01d;118.2675;-32.4947;270.0
ASN00010584;;;;;;KULIN;ghcnd;ASN00010584;01d;118.1547;-32.6719;310.0
ASN00010585;;;;;;KULIN ROCK;ghcnd;ASN00010585;01d;118.1500;-32.6000;-999.9
ASN00010586;;;;;;KUMMININ;ghcnd;ASN00010586;01d;118.2322;-32.0083;270.0
ASN00010587;;;;;;KUMMININ SOUTH;ghcnd;ASN00010587;01d;118.3333;-32.2000;-999.9
ASN00010588;;;;;;KURINGUP;ghcnd;ASN00010588;01d;118.3050;-33.5303;320.0
ASN00010589;;;;;;KWOBRUP;ghcnd;ASN00010589;01d;117.9878;-33.6100;295.0
ASN00010590;;;;;;CAROLING SOUTH;ghcnd;ASN00010590;01d;117.4000;-32.1500;-999.9
ASN00010591;;;;;;LAKE BIDDY;ghcnd;ASN00010591;01d;118.9394;-32.9875;310.0
ASN00010592;;;;;;LAKE GRACE COMPARISON;ghcnd;ASN00010592;01d;118.4625;-33.1006;286.0
ASN00010593;;;;;;LAKE KING;ghcnd;ASN00010593;01d;119.6761;-33.0872;330.0
ASN00010594;;;;;;LAKE MAGENTA;ghcnd;ASN00010594;01d;119.1686;-33.3333;300.0
ASN00010595;;;;;;PINGRUP SOUTH;ghcnd;ASN00010595;01d;118.5517;-33.6514;290.0
ASN00010596;;;;;;LAKE PINGRUP;ghcnd;ASN00010596;01d;118.5111;-33.4117;290.0
ASN00010597;;;;;;VARLEY;ghcnd;ASN00010597;01d;119.5094;-32.7964;320.0
ASN00010598;;;;;;LILYDALE;ghcnd;ASN00010598;01d;116.9106;-33.1975;290.0
ASN00010599;;;;;;LINTON;ghcnd;ASN00010599;01d;117.3000;-33.1000;-999.9
ASN00010600;;;;;;NANDA DOWNS;ghcnd;ASN00010600;01d;118.4292;-33.6067;300.0
ASN00010601;;;;;;MAGIWIRUP;ghcnd;ASN00010601;01d;117.2589;-34.1733;290.0
ASN00010602;;;;;;MALYALLING;ghcnd;ASN00010602;01d;117.6536;-32.6983;310.0
ASN00010603;;;;;;HARTWOOD;ghcnd;ASN00010603;01d;118.2003;-32.4231;260.0
ASN00010604;;;;;;MAYBROOK;ghcnd;ASN00010604;01d;116.9000;-33.4000;-999.9
ASN00010605;;;;;;MINIGIN;ghcnd;ASN00010605;01d;117.0536;-32.9089;330.0
ASN00010606;;;;;;LAKE CAMM;ghcnd;ASN00010606;01d;119.5775;-32.9267;320.0
ASN00010607;;;;;;CRAIGIE-LEA;ghcnd;ASN00010607;01d;118.1925;-32.7608;300.0
ASN00010608;;;;;;MOANA;ghcnd;ASN00010608;01d;118.2500;-34.1333;213.0
ASN00010609;;;;;;MOULYINNING;ghcnd;ASN00010609;01d;117.9292;-33.2267;300.0
ASN00010610;;;;;;NAVARRE;ghcnd;ASN00010610;01d;119.8000;-33.2000;-999.9
ASN00010611;;;;;;MOUNT MADDEN;ghcnd;ASN00010611;01d;119.7753;-33.2761;310.0
ASN00010612;;;;;;NAREMBEEN;ghcnd;ASN00010612;01d;118.3956;-32.0656;276.0
ASN00010613;;;;;;NARROGIN STATE FARM;ghcnd;ASN00010613;01d;117.1167;-32.9333;340.0
ASN00010614;;;;;;NARROGIN;ghcnd;ASN00010614;01d;117.1797;-32.9342;338.0
ASN00010615;;;;;;NEEDILUP;ghcnd;ASN00010615;01d;118.8000;-33.9833;-999.9
ASN00010616;;;;;;NEENDALLING;ghcnd;ASN00010616;01d;118.3333;-33.0833;312.0
ASN00010617;;;;;;NEWDEGATE;ghcnd;ASN00010617;01d;119.0236;-33.0939;300.0
ASN00010618;;;;;;NEWDEGATE SOUTH;ghcnd;ASN00010618;01d;119.1008;-33.1794;300.0
ASN00010619;;;;;;NYABING;ghcnd;ASN00010619;01d;118.1489;-33.5417;330.0
ASN00010620;;;;;;OAKLAND;ghcnd;ASN00010620;01d;116.6358;-32.3044;240.0
ASN00010621;;;;;;OMEO;ghcnd;ASN00010621;01d;118.8000;-32.9000;-999.9
ASN00010622;;;;;;ONGERUP;ghcnd;ASN00010622;01d;118.4889;-33.9644;286.0
ASN00010623;;;;;;PALLINUP;ghcnd;ASN00010623;01d;117.8514;-33.9431;260.0
ASN00010624;;;;;;WYNROCK;ghcnd;ASN00010624;01d;117.3000;-32.5167;-999.9
ASN00010625;;;;;;PINGARING;ghcnd;ASN00010625;01d;118.6261;-32.7533;280.0
ASN00010626;;;;;;PINGELLY;ghcnd;ASN00010626;01d;117.0831;-32.5336;297.0
ASN00010627;;;;;;PINGRUP;ghcnd;ASN00010627;01d;118.5092;-33.5347;280.0
ASN00010628;;;;;;QUAIRADING;ghcnd;ASN00010628;01d;117.4014;-32.0094;250.0
ASN00010629;;;;;;QUANAMINNING;ghcnd;ASN00010629;01d;117.7861;-32.7867;310.0
ASN00010630;;;;;;QUARLIMING FARM;ghcnd;ASN00010630;01d;118.1000;-33.4500;-999.9
ASN00010632;;;;;;RPF 129 MILE;ghcnd;ASN00010632;01d;119.9000;-32.9000;-999.9
ASN00010633;;;;;;RAVENSTHORPE;ghcnd;ASN00010633;01d;120.0458;-33.5803;232.0
ASN00010634;;;;;;REDLANDS;ghcnd;ASN00010634;01d;116.7675;-32.3108;260.0
